SexAgeconst,HHoldOAClass2011_B03ID,HasBike_mean,tripsinweek_mean,sumunder1km_mean,sumunder2km_mean,sumunder3km_mean,sumunder4km_mean,sumunder5km_mean,sumunder6km_mean,sumunder7km_mean,sumunder8km_mean,sumunder9km_mean,sumunder10km_mean,sumunder11km_mean,sumunder12km_mean,sumunder13km_mean,sumunder14km_mean,sumunder15km_mean,sumunder16km_mean,sumunder17km_mean,sumunder18km_mean,sumunder19km_mean,sumunder20km_mean,sumunder21km_mean,sumunder22km_mean,sumunder23km_mean,sumunder24km_mean,sumunder25km_mean,sumunder26km_mean,sumunder27km_mean,sumunder28km_mean,sumunder29km_mean,sumunder30km_mean,sumunder31km_mean,sumunder32km_mean,sumunder33km_mean,sumunder34km_mean,sumunder35km_mean,sumweeklytripdist_mean
f2029,3,0.142857143,3.071428571,0.003006012024048096,0.03507014028056112,0.07114228456913828,0.09118236472945891,0.16633266533066132,0.1963927855711423,0.21042084168336672,0.250501002004008,0.250501002004008,0.280561122244489,0.29158316633266534,0.30360721442885774,0.3166332665330661,0.3587174348697395,0.38877755511022044,0.38877755511022044,0.38877755511022044,0.44288577154308617,0.48096192384769537,0.48096192384769537,0.48096192384769537,0.503006012024048,0.503006012024048,0.6232464929859719,0.6232464929859719,0.6232464929859719,0.6232464929859719,0.6232464929859719,0.6232464929859719,0.6232464929859719,0.6232464929859719,0.6232464929859719,0.6232464929859719,0.6232464929859719,0.6232464929859719,47
f2029,4,0.168674699,4.21686747,0.005201266395296246,0.023744911804613297,0.060719131614654004,0.0779059249208503,0.15479421076436,0.21110357304387156,0.21901854364540932,0.26424694708276797,0.2744233378561737,0.3049525101763908,0.3360470375395749,0.34554500226142015,0.36759384893713254,0.3786748077792854,0.39054726368159204,0.42130257801899595,0.4251469923111714,0.45160560832202623,0.47094075079149705,0.47094075079149705,0.47806422433288104,0.49796472184531887,0.49796472184531887,0.5223880597014925,0.5223880597014925,0.5312075983717774,0.5495251017639078,0.5495251017639078,0.5691994572591588,0.5759837177747625,0.5864993215739485,0.5937358661239258,0.5937358661239258,0.5975802804161013,0.6094527363184079,52.19277108
f2029,5,0.284552846,5.276422764,0.002846742579802128,0.020113869703192084,0.03859436251633377,0.047927944745193206,0.07872876610042935,0.10420944558521561,0.10780287474332649,0.13991039761060295,0.14285047601269368,0.17271793914504388,0.19325182004853464,0.20165204405450812,0.2234926264700392,0.23590629083442224,0.23940638417024454,0.27076722045921225,0.2747339929064775,0.2948945305208139,0.3117416464439052,0.3117416464439052,0.32056188165017735,0.3359622923277954,0.33703565428411425,0.3840769087175658,0.38524360649617323,0.39373716632443534,0.40633750233339555,0.4089509053574762,0.4265447078588762,0.4335448945305208,0.43499159977599405,0.4648590629083442,0.4648590629083442,0.47279260780287474,0.49075975359342916,96.95121951
f2029,6,0.308510638,5.64893617,0.002847988608045568,0.018689925240299037,0.03844784620861517,0.05411178355286579,0.09416162335350658,0.14328942684229262,0.15512637949448202,0.19927020291918832,0.20407618369526523,0.24590601637593448,0.2674439302242791,0.2749199003203987,0.3292986828052688,0.35297258810964754,0.35964756140975435,0.408063367746529,0.408063367746529,0.44971520113919544,0.48691705233179067,0.48691705233179067,0.5299038803844784,0.5357778568885725,0.5357778568885725,0.5678177287290851,0.5744927020291919,0.6254004983980064,0.6278034887860449,0.6302954788180847,0.6561053755784977,0.6587753648985404,0.6587753648985404,0.6844072623709505,0.6873442506229975,0.6933962264150944,0.69962620149519406,76.24468085
f2029,7,0.292682927,3.926829268,8.413967185527977e-4,0.007993268826251577,0.03197307530500631,0.0370214556163231,0.07488430795119899,0.09886411442995373,0.10180900294488851,0.12705090450147244,0.12705090450147244,0.1417753470761464,0.15797223390828777,0.16049642406394615,0.2206562894404712,0.25599495161968866,0.25599495161968866,0.2829196466133782,0.2864955826672276,0.3281447202355911,0.37210769877997474,0.37210769877997474,0.4118636937315944,0.43500210349179635,0.43500210349179635,0.48548590660496427,0.48548590660496427,0.5128312999579302,0.5128312999579302,0.5246108540176694,0.5246108540176694,0.5246108540176694,0.5311316785864535,0.5311316785864535,0.5311316785864535,0.5454354228018511,0.5601598653765251,66.24390244
f2029,8,0.336065574,5.918032787,0.004303355369839092,0.03024822252712985,0.06317824622676811,0.07664961955843831,0.12841461893476364,0.1572283896719471,0.16508669078208807,0.221466882873893,0.228763876761881,0.25682923786952727,0.2931894723712112,0.30815766496195585,0.32194087563926654,0.33765747785954847,0.3451415741549208,0.3970313084695023,0.40233254334539104,0.41355868778844956,0.43370338031682676,0.43869277784707494,0.4570288137707372,0.46251715105401026,0.4639516028439566,0.48341025321192466,0.48341025321192466,0.5044904577772235,0.529749282774105,0.529749282774105,0.5514531620306848,0.5589372583260571,0.5589372583260571,0.5908694025196457,0.5991019084445554,0.6012224023949108,0.6055881252338781,72.8442623
f3039,1,0.569230769,9.061538462,0.00631911532385466,0.02422327540810953,0.04028436018957346,0.05362471476215552,0.09706863261365631,0.1228716868527295,0.13208706336668422,0.165086887835703,0.16982622432859398,0.21370896963314026,0.26294540986484116,0.2692645251886958,0.3171844830612603,0.3515885553800246,0.3608039318939793,0.4085483587853256,0.4130243988063893,0.4493593119185536,0.4977180972441636,0.5012287168685273,0.510444093382482,0.5278216605230823,0.5318588730911006,0.5613480779357557,0.5657363524662102,0.5931191855362471,0.6097068632613656,0.6097068632613656,0.6377040547656662,0.640337019483939,0.640337019483939,0.6656134807793576,0.6685097419694576,0.677461822011585,0.7020361593821309,108.2307692
f3039,2,0.434782609,3.608695652,0.00533249686323714,0.021016311166875783,0.03513174404015056,0.03889585947302384,0.06242158092848181,0.10570890840652447,0.10570890840652447,0.1333124215809285,0.1333124215809285,0.1458594730238394,0.1527603513174404,0.1527603513174404,0.17314930991217065,0.17314930991217065,0.17314930991217065,0.18820577164366373,0.19353826850690087,0.19353826850690087,0.19949811794228356,0.19949811794228356,0.19949811794228356,0.21329987452948557,0.21329987452948557,0.21329987452948557,0.21329987452948557,0.22145545796737767,0.2722710163111669,0.2722710163111669,0.2995608531994981,0.2995608531994981,0.2995608531994981,0.339711417816813,0.339711417816813,0.3610414052697616,0.3610414052697616,88.56521739
f3039,3,0.357142857,4,0.003367003367003367,0.025405570860116314,0.06397306397306397,0.07376798285889195,0.11509029690847873,0.16467707376798285,0.1689623507805326,0.22528313437404346,0.22528313437404346,0.24364860728497093,0.27395163758800123,0.27395163758800123,0.30976430976430974,0.3311906948270585,0.3357820630547903,0.36516681971227427,0.39118457300275483,0.39118457300275483,0.4086317722681359,0.4086317722681359,0.43434343434343436,0.44107744107744107,0.44107744107744107,0.477808386899296,0.477808386899296,0.477808386899296,0.477808386899296,0.477808386899296,0.4955616773798592,0.4955616773798592,0.4955616773798592,0.5347413529231712,0.5347413529231712,0.5347413529231712,0.5454545454545454,66.53571429
f3039,4,0.227272727,6.174242424,0.01149818629799466,0.050373006638833755,0.09246458147970707,0.10697419752241462,0.15454109917185682,0.19560605023612346,0.20470878105536924,0.25617685305591675,0.26110464718362875,0.2980631031414688,0.32215454109917185,0.3328314283758812,0.3568544247484772,0.3779344329614674,0.37998768051468074,0.4139347067278078,0.4162617206214496,0.43720484566422557,0.4515091369516118,0.452877968653754,0.45862706180275137,0.46464992129217714,0.4662240777496407,0.49579084251591266,0.49579084251591266,0.5011292861542673,0.5085209773458353,0.5085209773458353,0.5105057833139416,0.5166655259735815,0.5166655259735815,0.5319964410375745,0.5319964410375745,0.536650468824858,0.5606050236123469,72.25
f3039,5,0.43315508,6.85026738,0.005365103159887964,0.03660893920864729,0.07672886504398596,0.08809025997080752,0.12556708351414256,0.16722553157915498,0.1733007219219693,0.20075742632845478,0.2096335161150341,0.2550001972464397,0.2779991321156653,0.28462661248964455,0.317448420056018,0.33622628111562586,0.3403684563493629,0.37950214998619275,0.3835259773561087,0.40056806974634107,0.4238037003432088,0.42459268610201584,0.4428182571304588,0.4610438281589017,0.46739516351729854,0.509053611582311,0.5120123081778374,0.5243204860152274,0.5434928399542388,0.5434928399542388,0.5698055150104541,0.5828237800307704,0.5864925638092232,0.6193143713755966,0.6193143713755966,0.6367509566452325,0.6408931318789696,92.57219251
f3039,6,0.481481481,7.413580247,0.0049228015215931975,0.03302752293577982,0.06551801297829492,0.08055493398970687,0.12038487357350637,0.16388453792794808,0.17077646005817856,0.2140971134481987,0.2245692548668606,0.2684269411501454,0.3048556724099351,0.3145222644886999,0.3552472588946073,0.3734168717833967,0.3774446184828821,0.402506153501902,0.4078317296934437,0.4239427164913851,0.45370328932647125,0.4617587827254419,0.47209666592078764,0.4937569926157977,0.4947863056612217,0.5184157529648691,0.5184157529648691,0.5323786081897516,0.5480868203177445,0.5480868203177445,0.5714477511747594,0.586216155739539,0.586216155739539,0.6148579100469904,0.6148579100469904,0.6285522488252405,0.6332512866413068,95.94444444
f3039,7,0.348837209,6.302325581,0.003858166452324086,0.04868638618408966,0.07679588462245085,0.1017821054565497,0.13025904831894175,0.16553371302590483,0.17453610141466103,0.20834098842550064,0.20999448833363954,0.25408781921734336,0.28036009553555025,0.28697409516810585,0.32041153775491454,0.340988425500643,0.340988425500643,0.37038397942311224,0.37038397942311224,0.37369097923939004,0.40161675546573583,0.40161675546573583,0.41704942127503214,0.4453426419254088,0.4495682528017637,0.4936615836854676,0.4936615836854676,0.49843836119786883,0.5133198603711189,0.5133198603711189,0.5186478045195664,0.5186478045195664,0.5186478045195664,0.5480433584420357,0.5601690244350542,0.5664155796435789,0.5728458570641191,66.76744186
f3039,8,0.359756098,7.091463415,0.007258229400940503,0.03976691883050501,0.07764260887344102,0.0931813535064404,0.13177264363115926,0.16520139030873032,0.17843999182171336,0.21360662441218564,0.22188713964424453,0.25511142915559193,0.2910958904109589,0.2978429768963402,0.3450214680024535,0.36935187078307097,0.3731854426497649,0.41653036188918424,0.41739930484563487,0.43028010631772645,0.4594152525046003,0.4624821099979554,0.4893171130648129,0.5163054590063382,0.5198323451236966,0.5431404620731957,0.5444183193620936,0.5603659783275404,0.5645062359435699,0.5702310365978328,0.5895011245144143,0.5987016969944796,0.5987016969944796,0.6101512983030055,0.6101512983030055,0.6101512983030055,0.6137292987119198,76.8902439
f4049,1,0.617391304,7.826086957,0.0020077633516262885,0.015571320215946103,0.02989336545754696,0.03988756525230893,0.06331147102128229,0.09650649176817026,0.1027528666398965,0.1559362869763084,0.16195957703118727,0.20657654040066034,0.25320126712175967,0.26337393476999954,0.30281533038861375,0.3365457546959354,0.3398920269486459,0.3920046401641904,0.3950385936733146,0.4127069111676259,0.45424530406460534,0.4631686967385,0.4828447775844376,0.5054209610493909,0.5115781019943783,0.5511979654664704,0.5567750858876545,0.5718556195065364,0.5754695935394637,0.5767188685138089,0.5922455717663856,0.5989381162718065,0.6030874938651676,0.6259313791103378,0.6303484584839156,0.6440012492749744,0.6533708115825637,141.1652174
f4049,2,0.428571429,4.142857143,0.01410105757931845,0.0564042303172738,0.13748531139835488,0.14688601645123384,0.18213866039952997,0.19623971797884843,0.2044653349001175,0.22326674500587543,0.22326674500587543,0.22326674500587543,0.22326674500587543,0.22326674500587543,0.28437132784958874,0.3172737955346651,0.3172737955346651,0.33607520564042304,0.33607520564042304,0.3783783783783784,0.3783783783783784,0.3783783783783784,0.5017626321974148,0.5017626321974148,0.5017626321974148,0.5017626321974148,0.5017626321974148,0.5017626321974148,0.5017626321974148,0.5017626321974148,0.5017626321974148,0.5017626321974148,0.5017626321974148,0.5393654524089306,0.5393654524089306,0.5393654524089306,0.5393654524089306,51.28571429
f4049,3,0.307692308,4.307692308,0.010156971375807941,0.04801477377654663,0.07571560480147738,0.10156971375807941,0.12927054478301014,0.17082179132040629,0.18051708217913204,0.20637119113573407,0.23130193905817176,0.3051708217913204,0.37119113573407203,0.37119113573407203,0.4372114496768236,0.4372114496768236,0.4372114496768236,0.4667590027700831,0.4667590027700831,0.47506925207756234,0.5013850415512465,0.5013850415512465,0.5013850415512465,0.5216989843028624,0.5216989843028624,0.5327793167128347,0.5327793167128347,0.5327793167128347,0.5327793167128347,0.5327793167128347,0.5327793167128347,0.5327793167128347,0.5327793167128347,0.5327793167128347,0.5327793167128347,0.5327793167128347,0.5327793167128347,55.5
f4049,4,0.24,5.91,0.009793988517392773,0.06180344478216818,0.11144883485309018,0.1294607677586401,0.21501744906000225,0.2812113024878982,0.2961837217156366,0.35292131036811886,0.3640661938534279,0.41697624676348083,0.44174265450861194,0.4525498142519419,0.4891365529663402,0.5301137003264663,0.5318023190363615,0.5678261848474614,0.5678261848474614,0.5880896093662051,0.6201733648542159,0.6224248564674096,0.6318811212428234,0.6442643251153889,0.6468535404705618,0.6846785995722166,0.6846785995722166,0.6993132950579759,0.7023528087357874,0.7023528087357874,0.7088821344140493,0.7088821344140493,0.7158617584149499,0.7410784644827199,0.7410784644827199,0.7410784644827199,0.7489586851288978,49.21
f4049,5,0.571428571,7.504761905,0.005906717089861336,0.03608860075634792,0.06709886547811994,0.08496308301818836,0.13304520079236448,0.1786421754006843,0.19099585809472358,0.2353682694039258,0.24152710246713488,0.29951377633711507,0.3494327390599676,0.3559157212317666,0.3840086439762291,0.40417792184404827,0.40849990995858093,0.45690617684134704,0.4593553034395822,0.4710246713488205,0.5066090401584729,0.5094903655681614,0.535962542769674,0.5502251035476319,0.5535386277687736,0.5768773635872502,0.5786781919683054,0.5992796686475779,0.6070592472537367,0.6090761750405186,0.6341437061048082,0.6438681793625067,0.6438681793625067,0.6646137223122637,0.6658022690437602,0.6707005222402305,0.6744822618404466,88.45238095
f4049,6,0.612068966,7.702586207,0.0061279318984514145,0.036133667401213515,0.07027500226401424,0.0876626316901621,0.12735834817520453,0.17010293718115133,0.17855525704108433,0.22057536148760828,0.22954085791046577,0.26697256014731185,0.2908805506082652,0.30029884988076194,0.3375796178343949,0.3599782654632173,0.3640534911099707,0.4002777190811121,0.4043831315845081,0.4195973073323875,0.44598062003803546,0.44960304283514957,0.46481721858302893,0.48673287650556946,0.49367585353337157,0.5183083285537476,0.5190629999698131,0.5386844567875148,0.5435747275636188,0.5444199595496121,0.5575512421891509,0.5638904820841005,0.5648262746400218,0.5754520481782232,0.577444380716636,0.590786971352673,0.6108612310200139,101.0948276
f4049,7,0.365853659,6.292682927,0.004803710452211363,0.03892661918171277,0.07172436640715588,0.08961404671194302,0.12605598807354645,0.17773728673182043,0.19049196620838166,0.22097068080172272,0.23736955441444427,0.2738114957760477,0.29021036938876926,0.31008779194964387,0.3294682789464966,0.33874440947490475,0.33874440947490475,0.3678979625641875,0.3678979625641875,0.3768428027165811,0.4020208712936889,0.4020208712936889,0.405499420241842,0.45287394401192643,0.4604936226602617,0.4922974987576611,0.4964386284578433,0.5179725028987908,0.5313897631273812,0.5313897631273812,0.5602120258406493,0.5701507371210867,0.5701507371210867,0.5966539672022527,0.5966539672022527,0.5966539672022527,0.608249130362763,67.82926829
f4049,8,0.46961326,6.773480663,0.0054430863254392664,0.03418640183346066,0.07902024446142093,0.0954449961802903,0.14462375859434684,0.20020053475935828,0.2068850267379679,0.2508116883116883,0.2615546218487395,0.30643621084797557,0.3269194041252865,0.3337948815889992,0.3834511077158136,0.4135313216195569,0.4142475171886937,0.44862490450725745,0.4534950343773873,0.46380825057295644,0.49283804430863254,0.4966577540106952,0.5147058823529411,0.5346638655462185,0.5357620320855615,0.5689935064935064,0.5689935064935064,0.5814075630252101,0.6149255156608098,0.6162624140565317,0.6342627960275019,0.6399923605805958,0.6414724980901452,0.664390756302521,0.6675420168067226,0.6772822765469825,0.6873090145148969,87.82872928
f5059,1,0.503267974,6.307189542,0.0016205067766647025,0.012595757218621096,0.02408662345315262,0.03145256334708309,0.05207719505008839,0.07218621096051857,0.08095167943429582,0.12367413081909251,0.1339496169711255,0.17409398939304654,0.2198733058338244,0.22827047731290512,0.26561579257513257,0.2960371243370654,0.29879935179728934,0.33120948733058336,0.3368444313494402,0.35938420742486743,0.39017383618149676,0.39680318208603416,0.41613877430760166,0.4485489098408957,0.45617265763111375,0.4782704773129051,0.48103270477312904,0.4944387153800825,0.5053771361225693,0.50847083087802,0.5319681791396582,0.545226870948733,0.545226870948733,0.5723335297583971,0.5759796700058928,0.5797362993517973,0.5874705362404242,117.8300654
f5059,2,0.352941176,5.176470588,6.736274840013472e-4,0.012798922196025598,0.030986864264061973,0.030986864264061973,0.05456382620410913,0.08285618053216572,0.08285618053216572,0.14482990906028967,0.14482990906028967,0.15493432132030988,0.17716402829235434,0.17716402829235434,0.18592118558437185,0.18592118558437185,0.18592118558437185,0.1913102054563826,0.1913102054563826,0.19737285281239475,0.21017177500842035,0.21690804984843381,0.22398113843044795,0.22398113843044795,0.22398113843044795,0.22398113843044795,0.22398113843044795,0.22398113843044795,0.22398113843044795,0.22398113843044795,0.23374873694846748,0.23374873694846748,0.23374873694846748,0.24452677669248907,0.24452677669248907,0.24452677669248907,0.24452677669248907,95
f5059,3,0.217391304,4.565217391,0.006039076376554174,0.02522202486678508,0.04547069271758437,0.05399644760213144,0.09840142095914742,0.11119005328596802,0.11616341030195382,0.14742451154529307,0.1570159857904085,0.18188277087033747,0.2014209591474245,0.20568383658969805,0.22877442273534637,0.22877442273534637,0.22877442273534637,0.2515097690941385,0.2515097690941385,0.2642984014209592,0.277797513321492,0.277797513321492,0.277797513321492,0.277797513321492,0.277797513321492,0.2863232682060391,0.2863232682060391,0.32326820603907636,0.32326820603907636,0.32326820603907636,0.32326820603907636,0.32326820603907636,0.32326820603907636,0.35737122557726464,0.35737122557726464,0.369449378330373,0.369449378330373,77.39130435
f5059,4,0.202702703,4.959459459,0.0035738217556399374,0.028143846325664506,0.06499888318070136,0.07393343756980121,0.11469734197006924,0.1636140272503909,0.17768595041322313,0.22325217779763235,0.2312932767478222,0.26368103640830914,0.2919365646638374,0.29327674782220237,0.3019879383515747,0.3191869555505919,0.32086218449854814,0.37089568907750725,0.3746928746928747,0.384744248380612,0.4250614250614251,0.4250614250614251,0.441478668751396,0.4562206834934108,0.4562206834934108,0.4776636140272504,0.4776636140272504,0.4950859950859951,0.5011168192986375,0.5011168192986375,0.5237882510609784,0.5304891668528032,0.5304891668528032,0.541210632119723,0.541210632119723,0.5450078177350904,0.57627875809694,47.45945946
f5059,5,0.413043478,5.929347826,0.005164593344411012,0.03255939282346073,0.06664570889657341,0.0797592850406431,0.1273633628239098,0.17074594691696232,0.1836349755243185,0.2220775138096735,0.23299052409395068,0.2716127004086765,0.29730093860870344,0.30807922037095253,0.34369245969371714,0.37261418242241884,0.3732878250325594,0.40921543090672297,0.4115058157812009,0.42201464049939375,0.45529258544033774,0.4624781066151704,0.48416939866169667,0.49701351776171016,0.501145192437239,0.5334800377239862,0.5346027754075537,0.5381057169802848,0.5478061705663089,0.5478061705663089,0.5660394305474469,0.5768177123096959,0.5782099070373198,0.5925809493869852,0.5925809493869852,0.5956347958862891,0.6050657924282571,81.84782609
f5059,6,0.454935622,6.56223176,0.0035633198789101917,0.02570005045408678,0.058432139253279516,0.07457744702320888,0.13307265388496467,0.18491422805247226,0.20610494450050454,0.24596367305751765,0.25391019172552975,0.29112008072653883,0.3289291120080727,0.3372540363269425,0.38070761856710394,0.4005739152371342,0.4053039858728557,0.43759460141271445,0.4429553481331988,0.4622540363269425,0.48022830474268413,0.4884270938446014,0.5003468718466195,0.5149154894046418,0.5207177093844602,0.5562878405650857,0.5594412209889001,0.5766586781029264,0.5860242179616549,0.595736629667003,0.6094538345105953,0.6179679616548941,0.6179679616548941,0.6391586781029264,0.640199293642785,0.64877648839556,0.6642280524722503,87.42918455
f5059,7,0.208333333,4.645833333,0.00464740351586179,0.03576480096989291,0.061224489795918366,0.07173166296221459,0.13234996969084664,0.16265912305516267,0.1669024045261669,0.20084865629420084,0.20994140230349564,0.26651848858355226,0.30652657102444936,0.32592442917761166,0.37057991513437055,0.4045261669024045,0.4105879975752677,0.4267528793695696,0.4267528793695696,0.455849666599313,0.49040210143463325,0.49040210143463325,0.520105071731663,0.5601131541725601,0.5601131541725601,0.5892099414023035,0.5993129925237421,0.6150737522731865,0.6150737522731865,0.6150737522731865,0.6267932915740554,0.6267932915740554,0.6267932915740554,0.6397251970094968,0.6397251970094968,0.6603354212972318,0.6674075570822389,55.27083333
